g_us,delta_Vus,tau_us,regime_A,regime_B,spike_count_A,spike_count_B,mean_spikes_per_burst_A,mean_spikes_per_burst_B,duty_cycle_A,duty_cycle_B,interburst_freq_A,interburst_freq_B,intraburst_freq_A,intraburst_freq_B,V_trace_A,V_trace_B,time
0.011998941887692096,1.542285219557248,251.5392757474052,bursting,bursting,3487,3172,1.5,1.5,0.12569832402234474,0.11834319526627211,55.86592178770941,59.171597633136,444.4444444444495,499.99999999999955,,,
0.011998941887692096,1.542285219557248,265.75975919329136,bursting,bursting,3473,3472,1.0,1.0,0.0,0.0,60.06006006005987,60.06006006005987,,,,,
0.011998941887692096,1.542285219557248,267.0527705729015,bursting,bursting,3482,3146,1.0,1.0,0.0,0.0,59.880239520957915,59.880239520957915,,,,,
0.011998941887692096,1.542285219557248,272.0888587176768,bursting,bursting,3489,3144,1.0,1.0,0.0,0.0,60.24096385542147,60.24096385542147,,,,,
0.011998941887692096,1.542285219557248,276.7664232955933,bursting,bursting,3151,3137,1.0,1.5,0.0,0.11834319526627211,59.52380952380939,59.171597633136,,499.99999999999955,,,
0.011998941887692096,1.542285219557248,277.0701222107906,bursting,bursting,3194,3166,1.0,1.0,0.0,0.0,59.52380952380939,59.52380952380939,,,,,
0.011998941887692096,1.542285219557248,277.35236514704883,bursting,bursting,3198,3131,1.0,1.0,0.0,0.0,59.52380952380939,59.52380952380939,,,,,
0.011998941887692096,1.542285219557248,277.58123881365174,bursting,bursting,3193,3193,1.0,1.0,0.0,0.0,59.52380952380939,59.52380952380939,,,,,
0.011998941887692096,1.542285219557248,283.68812673413186,bursting,bursting,3480,3110,1.5,1.5,0.12352941176470524,0.13623188405797454,58.82352941176465,57.97101449275329,476.1904761904783,425.5319148936036,,,
0.011998941887692096,1.542285219557248,284.15742437309285,bursting,bursting,3186,3142,1.5,1.5,0.12352941176470524,0.12352941176470524,58.82352941176465,58.82352941176465,476.1904761904783,476.1904761904783,,,
0.011998941887692096,1.542285219557248,284.39123643116164,bursting,bursting,3198,3139,1.5,1.5,0.12352941176470524,0.12352941176470524,58.82352941176465,58.82352941176465,476.1904761904783,476.1904761904783,,,
0.011998941887692096,1.542285219557248,299.72470377120817,bursting,bursting,3480,3192,1.5,1.5,0.11834319526627211,0.11834319526627211,59.171597633136,59.171597633136,499.99999999999955,499.99999999999955,,,
0.011998941887692096,1.542285219557248,318.0425793037399,bursting,bursting,3211,3197,1.5,1.5,0.11834319526627211,0.11834319526627211,59.171597633136,59.171597633136,499.99999999999955,499.99999999999955,,,
0.011998941887692096,1.542285219557248,326.21092135216526,bursting,bursting,3148,3141,1.5,1.5,0.11834319526627211,0.11834319526627211,59.171597633136,59.171597633136,499.99999999999955,499.99999999999955,,,
0.011998941887692096,1.5583544283790378,222.4276428040119,bursting,bursting,3501,3123,1.5,1.5,0.11834319526627211,0.11834319526627211,59.171597633136,59.171597633136,499.99999999999955,499.99999999999955,,,
0.011998941887692096,1.5583544283790378,229.84333871756644,bursting,bursting,3203,3133,1.5,1.5,0.14857142857143063,0.11834319526627211,57.14285714285691,59.171597633136,384.6153846153777,499.99999999999955,,,
0.011998941887692096,1.5583544283790378,239.4430625760652,bursting,bursting,3494,3114,1.5,1.5,0.11834319526627211,0.11834319526627211,59.171597633136,59.171597633136,499.99999999999955,499.99999999999955,,,
0.011998941887692096,1.5583544283790378,239.75321609472297,bursting,bursting,3479,3178,1.5,1.5,0.13142857142857545,0.13119533527696645,57.14285714285691,58.30903790087464,434.7826086956371,444.4444444444495,,,
0.011998941887692096,1.5583544283790378,242.905360868945,bursting,bursting,3485,3480,1.5,1.5,0.12011173184357442,0.12011173184357442,55.86592178770941,55.86592178770941,465.11627906977066,465.11627906977066,,,
0.011998941887692096,1.5583544283790378,248.52611952212527,bursting,bursting,3492,3189,1.5,1.5,0.12011173184357442,0.11845730027548128,55.86592178770941,55.09641873278237,465.11627906977066,465.11627906977066,,,
0.011998941887692096,1.5583544283790378,251.5392757474052,bursting,bursting,3489,3110,1.5,1.5,0.13142857142857545,0.11834319526627211,57.14285714285691,59.171597633136,434.7826086956371,499.99999999999955,,,
0.011998941887692096,1.5583544283790378,265.75975919329136,bursting,bursting,3486,3149,1.0,1.0,0.0,0.0,60.06006006005987,60.06006006005987,,,,,
0.011998941887692096,1.5583544283790378,267.0527705729015,bursting,bursting,3197,3180,1.0,1.0,0.0,0.0,59.880239520957915,59.880239520957915,,,,,
0.011998941887692096,1.5583544283790378,272.0888587176768,bursting,bursting,3198,3119,1.0,1.0,0.0,0.0,60.24096385542147,60.24096385542147,,,,,
0.011998941887692096,1.5583544283790378,276.7664232955933,bursting,bursting,3474,3131,1.0,1.5,0.0,0.11834319526627211,59.52380952380939,59.171597633136,,499.99999999999955,,,
0.011998941887692096,1.5583544283790378,277.0701222107906,bursting,bursting,3481,3129,1.0,1.0,0.0,0.0,59.52380952380939,59.52380952380939,,,,,
0.011998941887692096,1.5583544283790378,277.35236514704883,bursting,bursting,3486,3135,1.0,1.0,0.0,0.0,59.52380952380939,59.52380952380939,,,,,
0.011998941887692096,1.5583544283790378,277.58123881365174,bursting,bursting,3481,3158,1.0,1.0,0.0,0.0,59.52380952380939,59.52380952380939,,,,,
0.011998941887692096,1.5583544283790378,283.68812673413186,bursting,bursting,3196,3133,1.5,1.5,0.12352941176470524,0.13623188405797454,58.82352941176465,57.97101449275329,476.1904761904783,425.5319148936036,,,
0.011998941887692096,1.5583544283790378,284.15742437309285,bursting,bursting,3221,3135,1.5,1.5,0.12352941176470524,0.12352941176470524,58.82352941176465,58.82352941176465,476.1904761904783,476.1904761904783,,,
0.011998941887692096,1.5583544283790378,284.39123643116164,bursting,bursting,3483,3136,1.5,1.5,0.12352941176470524,0.12352941176470524,58.82352941176465,58.82352941176465,476.1904761904783,476.1904761904783,,,
0.011998941887692096,1.5583544283790378,299.72470377120817,bursting,bursting,3463,3157,1.5,1.5,0.11834319526627211,0.11834319526627211,59.171597633136,59.171597633136,499.99999999999955,499.99999999999955,,,
0.011998941887692096,1.5583544283790378,318.0425793037399,bursting,bursting,3146,3209,1.5,1.5,0.11173184357541892,0.11834319526627211,55.86592178770941,59.171597633136,499.99999999999955,499.99999999999955,,,
0.011998941887692096,1.5583544283790378,326.21092135216526,bursting,bursting,3468,3242,1.5,1.5,0.11999999999999898,0.11834319526627211,57.14285714285691,59.171597633136,476.1904761904783,499.99999999999955,,,
0.011998941887692096,1.5936901249541873,222.4276428040119,bursting,bursting,3486,3120,1.5,1.5,0.13142857142857545,0.11834319526627211,57.14285714285691,59.171597633136,434.7826086956371,499.99999999999955,,,
0.011998941887692096,1.5936901249541873,229.84333871756644,bursting,bursting,3203,3192,1.5,1.5,0.14857142857143063,0.11834319526627211,57.14285714285691,59.171597633136,384.6153846153777,499.99999999999955,,,
0.011998941887692096,1.5936901249541873,239.4430625760652,bursting,bursting,3494,3115,1.5,1.5,0.13142857142857545,0.11834319526627211,57.14285714285691,59.171597633136,434.7826086956371,499.99999999999955,,,
0.011998941887692096,1.5936901249541873,239.75321609472297,bursting,bursting,3318,3130,1.5,1.5,0.12569832402234474,0.11834319526627211,55.86592178770941,59.171597633136,444.4444444444495,499.99999999999955,,,
0.011998941887692096,1.5936901249541873,242.905360868945,bursting,bursting,3476,3112,1.5,1.5,0.12011173184357442,0.13223140495867536,55.86592178770941,55.09641873278237,465.11627906977066,416.666666666674,,,
0.011998941887692096,1.5936901249541873,248.52611952212527,bursting,bursting,3477,3137,1.5,1.5,0.12011173184357442,0.11845730027548128,55.86592178770941,55.09641873278237,465.11627906977066,465.11627906977066,,,
0.011998941887692096,1.5936901249541873,251.5392757474052,bursting,bursting,3487,3170,1.5,1.5,0.11834319526627211,0.11834319526627211,59.171597633136,59.171597633136,499.99999999999955,499.99999999999955,,,
0.011998941887692096,1.5936901249541873,265.75975919329136,bursting,bursting,3142,3110,1.5,1.5,0.11834319526627211,0.13142857142857545,59.171597633136,57.14285714285691,499.99999999999955,434.7826086956371,,,
0.011998941887692096,1.5936901249541873,267.0527705729015,bursting,bursting,3155,3192,1.5,1.5,0.11834319526627211,0.1508379888268174,59.171597633136,55.86592178770941,499.99999999999955,370.3703703703655,,,
0.011998941887692096,1.5936901249541873,272.0888587176768,bursting,bursting,3483,3184,1.0,1.0,0.0,0.0,60.24096385542147,60.24096385542147,,,,,
0.011998941887692096,1.5936901249541873,276.7664232955933,bursting,bursting,3482,3178,1.0,1.5,0.0,0.11834319526627211,59.52380952380939,59.171597633136,,499.99999999999955,,,
0.011998941887692096,1.5936901249541873,277.0701222107906,bursting,bursting,3473,3152,1.0,1.0,0.0,0.0,59.52380952380939,59.52380952380939,,,,,
0.011998941887692096,1.5936901249541873,277.35236514704883,bursting,bursting,3481,3135,1.0,1.0,0.0,0.0,59.52380952380939,59.52380952380939,,,,,
0.011998941887692096,1.5936901249541873,277.58123881365174,bursting,bursting,3471,3124,1.0,1.0,0.0,0.0,59.52380952380939,59.52380952380939,,,,,
0.011998941887692096,1.5936901249541873,283.68812673413186,bursting,bursting,3142,3170,1.5,1.5,0.12352941176470524,0.11834319526627211,58.82352941176465,59.171597633136,476.1904761904783,499.99999999999955,,,
0.011998941887692096,1.5936901249541873,284.15742437309285,bursting,bursting,3485,3139,1.5,1.5,0.12352941176470524,0.12352941176470524,58.82352941176465,58.82352941176465,476.1904761904783,476.1904761904783,,,
0.011998941887692096,1.5936901249541873,284.39123643116164,bursting,bursting,3479,3128,1.5,1.5,0.12352941176470524,0.12352941176470524,58.82352941176465,58.82352941176465,476.1904761904783,476.1904761904783,,,
0.011998941887692096,1.5936901249541873,299.72470377120817,bursting,bursting,3198,3168,1.5,1.5,0.11834319526627211,0.13119533527696645,59.171597633136,58.30903790087464,499.99999999999955,444.4444444444495,,,
0.011998941887692096,1.5936901249541873,318.0425793037399,bursting,bursting,3192,3125,1.5,1.5,0.13142857142857545,0.11834319526627211,57.14285714285691,59.171597633136,434.7826086956371,499.99999999999955,,,
0.011998941887692096,1.5936901249541873,326.21092135216526,bursting,bursting,3486,3160,1.5,1.5,0.12569832402234474,0.11834319526627211,55.86592178770941,59.171597633136,444.4444444444495,499.99999999999955,,,
0.011998941887692096,1.5969719024791456,222.4276428040119,bursting,bursting,3502,3154,1.5,1.5,0.11834319526627211,0.11834319526627211,59.171597633136,59.171597633136,499.99999999999955,499.99999999999955,,,
0.011998941887692096,1.5969719024791456,229.84333871756644,bursting,bursting,3203,3199,1.5,1.5,0.14857142857143063,0.11834319526627211,57.14285714285691,59.171597633136,384.6153846153777,499.99999999999955,,,
0.011998941887692096,1.5969719024791456,239.4430625760652,bursting,bursting,3503,3131,1.5,1.5,0.12569832402234474,0.13119533527696645,55.86592178770941,58.30903790087464,444.4444444444495,444.4444444444495,,,
0.011998941887692096,1.5969719024791456,239.75321609472297,bursting,bursting,3211,3115,1.5,1.5,0.11834319526627211,0.11834319526627211,59.171597633136,59.171597633136,499.99999999999955,499.99999999999955,,,
0.011998941887692096,1.5969719024791456,242.905360868945,bursting,bursting,3476,3132,1.5,1.5,0.12011173184357442,0.12011173184357442,55.86592178770941,55.86592178770941,465.11627906977066,465.11627906977066,,,
0.011998941887692096,1.5969719024791456,248.52611952212527,bursting,bursting,3504,3119,1.5,1.5,0.12011173184357442,0.11845730027548128,55.86592178770941,55.09641873278237,465.11627906977066,465.11627906977066,,,
0.011998941887692096,1.5969719024791456,251.5392757474052,bursting,bursting,3494,3171,1.5,1.5,0.11834319526627211,0.11834319526627211,59.171597633136,59.171597633136,499.99999999999955,499.99999999999955,,,
0.011998941887692096,1.5969719024791456,265.75975919329136,bursting,bursting,3126,3128,1.5,1.5,0.11834319526627211,0.1508379888268174,59.171597633136,55.86592178770941,499.99999999999955,370.3703703703655,,,
0.011998941887692096,1.5969719024791456,267.0527705729015,bursting,bursting,3189,3113,1.5,1.5,0.11834319526627211,0.13142857142857545,59.171597633136,57.14285714285691,499.99999999999955,434.7826086956371,,,
0.011998941887692096,1.5969719024791456,272.0888587176768,bursting,bursting,3497,3160,1.0,1.0,0.0,0.0,60.24096385542147,60.24096385542147,,,,,
0.011998941887692096,1.5969719024791456,276.7664232955933,bursting,bursting,3185,3133,1.0,1.5,0.0,0.11834319526627211,59.52380952380939,59.171597633136,,499.99999999999955,,,
0.011998941887692096,1.5969719024791456,277.0701222107906,bursting,bursting,3469,3136,1.0,1.0,0.0,0.0,59.52380952380939,59.52380952380939,,,,,
0.011998941887692096,1.5969719024791456,277.35236514704883,bursting,bursting,3477,3138,1.0,1.0,0.0,0.0,59.52380952380939,59.52380952380939,,,,,
0.011998941887692096,1.5969719024791456,277.58123881365174,bursting,bursting,3484,3144,1.0,1.0,0.0,0.0,59.52380952380939,59.52380952380939,,,,,
0.011998941887692096,1.5969719024791456,283.68812673413186,bursting,bursting,3179,3116,1.5,1.5,0.12352941176470524,0.11834319526627211,58.82352941176465,59.171597633136,476.1904761904783,499.99999999999955,,,
0.011998941887692096,1.5969719024791456,284.15742437309285,bursting,bursting,3478,3124,1.5,1.5,0.12352941176470524,0.12352941176470524,58.82352941176465,58.82352941176465,476.1904761904783,476.1904761904783,,,
0.011998941887692096,1.5969719024791456,284.39123643116164,bursting,bursting,3477,3117,1.5,1.5,0.12352941176470524,0.12352941176470524,58.82352941176465,58.82352941176465,476.1904761904783,476.1904761904783,,,
0.011998941887692096,1.5969719024791456,299.72470377120817,bursting,bursting,3211,3205,1.5,1.5,0.13142857142857545,0.11834319526627211,57.14285714285691,59.171597633136,434.7826086956371,499.99999999999955,,,
0.011998941887692096,1.5969719024791456,318.0425793037399,bursting,bursting,3492,3475,1.5,1.5,0.11834319526627211,0.11834319526627211,59.171597633136,59.171597633136,499.99999999999955,499.99999999999955,,,
0.011998941887692096,1.5969719024791456,326.21092135216526,bursting,bursting,3503,3124,1.5,1.5,0.13142857142857545,0.11834319526627211,57.14285714285691,59.171597633136,434.7826086956371,499.99999999999955,,,
0.011998941887692096,1.6137514660625363,222.4276428040119,bursting,bursting,3266,3488,1.5,1.5,0.1675977653631284,0.11834319526627211,55.86592178770941,59.171597633136,333.33333333333303,499.99999999999955,,,
0.011998941887692096,1.6137514660625363,229.84333871756644,bursting,bursting,3207,3122,1.5,1.5,0.14857142857143063,0.11834319526627211,57.14285714285691,59.171597633136,384.6153846153777,499.99999999999955,,,
0.011998941887692096,1.6137514660625363,239.4430625760652,bursting,bursting,3495,3183,1.5,1.5,0.11999999999999898,0.11834319526627211,57.14285714285691,59.171597633136,476.1904761904783,499.99999999999955,,,
0.011998941887692096,1.6137514660625363,239.75321609472297,bursting,bursting,3491,3144,1.5,1.5,0.13142857142857545,0.11834319526627211,57.14285714285691,59.171597633136,434.7826086956371,499.99999999999955,,,
0.011998941887692096,1.6137514660625363,242.905360868945,bursting,bursting,3486,3167,1.5,1.5,0.12011173184357442,0.13223140495867536,55.86592178770941,55.09641873278237,465.11627906977066,416.666666666674,,,
0.011998941887692096,1.6137514660625363,248.52611952212527,bursting,bursting,3508,3130,1.5,1.5,0.12011173184357442,0.11845730027548128,55.86592178770941,55.09641873278237,465.11627906977066,465.11627906977066,,,
0.011998941887692096,1.6137514660625363,251.5392757474052,bursting,bursting,3484,3130,1.5,1.5,0.12569832402234474,0.11834319526627211,55.86592178770941,59.171597633136,444.4444444444495,499.99999999999955,,,
0.011998941887692096,1.6137514660625363,265.75975919329136,bursting,bursting,3209,3158,1.5,1.5,0.11834319526627211,0.13142857142857545,59.171597633136,57.14285714285691,499.99999999999955,434.7826086956371,,,
0.011998941887692096,1.6137514660625363,267.0527705729015,bursting,bursting,3212,3132,1.5,1.5,0.11834319526627211,0.1508379888268174,59.171597633136,55.86592178770941,499.99999999999955,370.3703703703655,,,
0.011998941887692096,1.6137514660625363,272.0888587176768,bursting,bursting,3492,3171,1.0,1.0,0.0,0.0,60.24096385542147,60.24096385542147,,,,,
0.011998941887692096,1.6137514660625363,276.7664232955933,bursting,bursting,3474,3123,1.0,1.5,0.0,0.11834319526627211,59.52380952380939,59.171597633136,,499.99999999999955,,,
0.011998941887692096,1.6137514660625363,277.0701222107906,bursting,bursting,3181,3110,1.0,1.0,0.0,0.0,59.52380952380939,59.52380952380939,,,,,
0.011998941887692096,1.6137514660625363,277.35236514704883,bursting,bursting,3485,3140,1.0,1.0,0.0,0.0,59.52380952380939,59.52380952380939,,,,,
0.011998941887692096,1.6137514660625363,277.58123881365174,bursting,bursting,3487,3175,1.0,1.0,0.0,0.0,59.52380952380939,59.52380952380939,,,,,
0.011998941887692096,1.6137514660625363,283.68812673413186,bursting,bursting,3192,3150,1.5,1.5,0.12352941176470524,0.11834319526627211,58.82352941176465,59.171597633136,476.1904761904783,499.99999999999955,,,
0.011998941887692096,1.6137514660625363,284.15742437309285,bursting,bursting,3493,3116,1.5,1.5,0.12352941176470524,0.12352941176470524,58.82352941176465,58.82352941176465,476.1904761904783,476.1904761904783,,,
0.011998941887692096,1.6137514660625363,284.39123643116164,bursting,bursting,3478,3147,1.5,1.5,0.12352941176470524,0.12352941176470524,58.82352941176465,58.82352941176465,476.1904761904783,476.1904761904783,,,
0.011998941887692096,1.6137514660625363,299.72470377120817,bursting,bursting,3127,3161,1.5,1.5,0.12569832402234474,0.11834319526627211,55.86592178770941,59.171597633136,444.4444444444495,499.99999999999955,,,
0.011998941887692096,1.6137514660625363,318.0425793037399,bursting,bursting,3472,3161,1.5,1.5,0.11834319526627211,0.11834319526627211,59.171597633136,59.171597633136,499.99999999999955,499.99999999999955,,,
0.011998941887692096,1.6137514660625363,326.21092135216526,bursting,bursting,3487,3142,1.5,1.5,0.13142857142857545,0.11834319526627211,57.14285714285691,59.171597633136,434.7826086956371,499.99999999999955,,,
0.011998941887692096,1.6709218521916696,222.4276428040119,bursting,bursting,3501,3480,1.5,1.5,0.11834319526627211,0.11834319526627211,59.171597633136,59.171597633136,499.99999999999955,499.99999999999955,,,
0.011998941887692096,1.6709218521916696,229.84333871756644,bursting,bursting,3210,3106,1.5,1.5,0.11999999999999898,0.11834319526627211,57.14285714285691,59.171597633136,476.1904761904783,499.99999999999955,,,
0.011998941887692096,1.6709218521916696,239.4430625760652,bursting,bursting,3485,3137,1.5,1.5,0.11834319526627211,0.11834319526627211,59.171597633136,59.171597633136,499.99999999999955,499.99999999999955,,,
0.011998941887692096,1.6709218521916696,239.75321609472297,bursting,bursting,3469,3200,1.5,1.5,0.12569832402234474,0.11834319526627211,55.86592178770941,59.171597633136,444.4444444444495,499.99999999999955,,,
0.011998941887692096,1.6709218521916696,242.905360868945,bursting,bursting,3483,3143,1.5,1.5,0.12011173184357442,0.12011173184357442,55.86592178770941,55.86592178770941,465.11627906977066,465.11627906977066,,,
0.011998941887692096,1.6709218521916696,248.52611952212527,bursting,bursting,3495,3151,1.5,1.5,0.12011173184357442,0.11845730027548128,55.86592178770941,55.09641873278237,465.11627906977066,465.11627906977066,,,
0.011998941887692096,1.6709218521916696,251.5392757474052,bursting,bursting,3485,3133,1.5,1.5,0.12569832402234474,0.11834319526627211,55.86592178770941,59.171597633136,444.4444444444495,499.99999999999955,,,
0.011998941887692096,1.6709218521916696,265.75975919329136,bursting,bursting,3114,3141,1.5,1.5,0.11834319526627211,0.13142857142857545,59.171597633136,57.14285714285691,499.99999999999955,434.7826086956371,,,
0.011998941887692096,1.6709218521916696,267.0527705729015,bursting,bursting,3200,3115,1.5,1.5,0.13142857142857545,0.1508379888268174,57.14285714285691,55.86592178770941,434.7826086956371,370.3703703703655,,,
0.011998941887692096,1.6709218521916696,272.0888587176768,bursting,bursting,3479,3236,1.0,1.0,0.0,0.0,60.24096385542147,60.24096385542147,,,,,
0.011998941887692096,1.6709218521916696,276.7664232955933,bursting,bursting,3477,3154,1.0,1.5,0.0,0.11834319526627211,59.52380952380939,59.171597633136,,499.99999999999955,,,
0.011998941887692096,1.6709218521916696,277.0701222107906,bursting,bursting,3482,3144,1.0,1.0,0.0,0.0,59.52380952380939,59.52380952380939,,,,,
0.011998941887692096,1.6709218521916696,277.35236514704883,bursting,bursting,3493,3127,1.0,1.0,0.0,0.0,59.52380952380939,59.52380952380939,,,,,
0.011998941887692096,1.6709218521916696,277.58123881365174,bursting,bursting,3373,3132,1.0,1.0,0.0,0.0,59.52380952380939,59.52380952380939,,,,,
0.011998941887692096,1.6709218521916696,283.68812673413186,bursting,bursting,3201,3147,1.5,1.5,0.12352941176470524,0.11834319526627211,58.82352941176465,59.171597633136,476.1904761904783,499.99999999999955,,,
0.011998941887692096,1.6709218521916696,284.15742437309285,bursting,bursting,3495,3189,1.5,1.5,0.12352941176470524,0.12352941176470524,58.82352941176465,58.82352941176465,476.1904761904783,476.1904761904783,,,
0.011998941887692096,1.6709218521916696,284.39123643116164,bursting,bursting,3485,3209,1.5,1.5,0.12352941176470524,0.12352941176470524,58.82352941176465,58.82352941176465,476.1904761904783,476.1904761904783,,,
0.011998941887692096,1.6709218521916696,299.72470377120817,bursting,bursting,3475,3161,1.5,1.5,0.12569832402234474,0.13119533527696645,55.86592178770941,58.30903790087464,444.4444444444495,444.4444444444495,,,
0.011998941887692096,1.6709218521916696,318.0425793037399,bursting,bursting,3492,3493,1.5,1.5,0.11834319526627211,0.11834319526627211,59.171597633136,59.171597633136,499.99999999999955,499.99999999999955,,,
0.011998941887692096,1.6709218521916696,326.21092135216526,bursting,bursting,3490,3302,1.5,1.5,0.13142857142857545,0.11834319526627211,57.14285714285691,59.171597633136,434.7826086956371,499.99999999999955,,,
0.011998941887692096,1.6783633053757196,222.4276428040119,bursting,bursting,3487,3101,1.5,1.5,0.13142857142857545,0.11834319526627211,57.14285714285691,59.171597633136,434.7826086956371,499.99999999999955,,,
0.011998941887692096,1.6783633053757196,229.84333871756644,bursting,bursting,3487,3207,1.5,1.5,0.11834319526627211,0.11834319526627211,59.171597633136,59.171597633136,499.99999999999955,499.99999999999955,,,
0.011998941887692096,1.6783633053757196,239.4430625760652,bursting,bursting,3500,3186,1.5,1.5,0.11834319526627211,0.11834319526627211,59.171597633136,59.171597633136,499.99999999999955,499.99999999999955,,,
0.011998941887692096,1.6783633053757196,239.75321609472297,bursting,bursting,3491,3121,1.5,1.5,0.13142857142857545,0.11834319526627211,57.14285714285691,59.171597633136,434.7826086956371,499.99999999999955,,,
